date,adjClose
2015-12-23 00:00:00+00:00,20.2003194416
2015-12-24 00:00:00+00:00,20.1762714422
2015-12-28 00:00:00+00:00,20.1923034418
2015-12-29 00:00:00+00:00,20.4703784741
2015-12-30 00:00:00+00:00,20.0961114444
2015-12-31 00:00:00+00:00,19.9519036084
2016-01-04 00:00:00+00:00,19.2299826684
2016-01-05 00:00:00+00:00,19.1182396315
2016-01-06 00:00:00+00:00,18.9017274775
2016-01-07 00:00:00+00:00,18.5650554868
2016-01-08 00:00:00+00:00,18.3887034916
2016-01-11 00:00:00+00:00,18.5329914877
2016-01-12 00:00:00+00:00,18.7574394815
2016-01-13 00:00:00+00:00,18.3670602922
2016-01-14 00:00:00+00:00,18.4929114888
2016-01-15 00:00:00+00:00,17.8436155067
2016-01-19 00:00:00+00:00,18.1001274996
2016-01-20 00:00:00+00:00,17.7714715087
2016-01-21 00:00:00+00:00,17.9718715032
2016-01-22 00:00:00+00:00,18.2909082943
2016-01-25 00:00:00+00:00,18.1161594992
2016-01-26 00:00:00+00:00,18.4039338912
2016-01-27 00:00:00+00:00,18.5041338885
2016-01-28 00:00:00+00:00,18.2363994959
2016-01-29 00:00:00+00:00,18.3086236539
2016-02-01 00:00:00+00:00,18.3165594936
2016-02-02 00:00:00+00:00,18.0552379009
2016-02-03 00:00:00+00:00,18.0119515021
2016-02-04 00:00:00+00:00,18.122572299
2016-02-05 00:00:00+00:00,17.795519508
2016-02-08 00:00:00+00:00,17.2824153622
2016-02-09 00:00:00+00:00,17.3386075207
2016-02-10 00:00:00+00:00,17.5406107151
2016-02-11 00:00:00+00:00,17.2044196844
2016-02-12 00:00:00+00:00,17.4107515187
2016-02-16 00:00:00+00:00,17.4107515187
2016-02-17 00:00:00+00:00,18.0199675018
2016-02-18 00:00:00+00:00,18.1482234983
2016-02-19 00:00:00+00:00,17.979246223
2016-02-22 00:00:00+00:00,18.1722714976
2016-02-23 00:00:00+00:00,17.9959195025
2016-02-24 00:00:00+00:00,17.651231512
2016-02-25 00:00:00+00:00,17.651231512
2016-02-26 00:00:00+00:00,17.9157595047
2016-02-29 00:00:00+00:00,17.7474235094
2016-03-01 00:00:00+00:00,18.268463495
2016-03-02 00:00:00+00:00,18.124175499
2016-03-03 00:00:00+00:00,18.4688634894
2016-03-04 00:00:00+00:00,18.6131514854
2016-03-07 00:00:00+00:00,18.4768794892
2016-03-08 00:00:00+00:00,18.3726714921
2016-03-09 00:00:00+00:00,18.4287033305
2016-03-10 00:00:00+00:00,18.340607493
2016-03-11 00:00:00+00:00,19.0139514744
2016-03-14 00:00:00+00:00,19.0860153124
2016-03-15 00:00:00+00:00,18.9945527549
2016-03-16 00:00:00+00:00,19.2143514688
2016-03-17 00:00:00+00:00,19.3105434662
2016-03-18 00:00:00+00:00,19.280884267
2016-03-21 00:00:00+00:00,19.2303834684
2016-03-22 00:00:00+00:00,19.2303834684
2016-03-23 00:00:00+00:00,19.316154666
2016-03-24 00:00:00+00:00,18.9578394759
2016-03-28 00:00:00+00:00,18.989903475
2016-03-29 00:00:00+00:00,19.0352740338
2016-03-30 00:00:00+00:00,19.5911034584
2016-03-31 00:00:00+00:00,19.4788794615
2016-04-01 00:00:00+00:00,19.2303834684
2016-04-04 00:00:00+00:00,19.2416058681
2016-04-05 00:00:00+00:00,18.6460972445
2016-04-06 00:00:00+00:00,18.9098236372
2016-04-07 00:00:00+00:00,18.7574394815
2016-04-08 00:00:00+00:00,18.8856153179
2016-04-11 00:00:00+00:00,19.0299834739
2016-04-12 00:00:00+00:00,18.8776794781
2016-04-13 00:00:00+00:00,19.4227674631
2016-04-14 00:00:00+00:00,19.5189594604
2016-04-15 00:00:00+00:00,19.4227674631
2016-04-18 00:00:00+00:00,19.679279456
2016-04-19 00:00:00+00:00,20.1602394427
2016-04-20 00:00:00+00:00,20.2484154402
2016-04-21 00:00:00+00:00,20.1682554424
2016-04-22 00:00:00+00:00,19.9758714478
2016-04-25 00:00:00+00:00,19.9197594493
2016-04-26 00:00:00+00:00,19.89571145
2016-04-27 00:00:00+00:00,19.9598394482
2016-04-28 00:00:00+00:00,19.9598394482
2016-04-29 00:00:00+00:00,19.7846898531
2016-05-02 00:00:00+00:00,20.0239674464
2016-05-03 00:00:00+00:00,19.6712634562
2016-05-04 00:00:00+00:00,19.3471765851
2016-05-05 00:00:00+00:00,19.1903034695
2016-05-06 00:00:00+00:00,19.3586394648
2016-05-09 00:00:00+00:00,19.4307834628
2016-05-10 00:00:00+00:00,19.5911034584
2016-05-11 00:00:00+00:00,19.5269754602
2016-05-12 00:00:00+00:00,19.2512250678
2016-05-13 00:00:00+00:00,19.0941114721
2016-05-16 00:00:00+00:00,19.1662554701
2016-05-17 00:00:00+00:00,19.0139514744
2016-05-18 00:00:00+00:00,19.0139514744
2016-05-19 00:00:00+00:00,18.7534314816
2016-05-20 00:00:00+00:00,18.9498234761
2016-05-23 00:00:00+00:00,18.8696634783
2016-05-24 00:00:00+00:00,19.2133895488
2016-05-25 00:00:00+00:00,19.4476972224
2016-05-26 00:00:00+00:00,19.6111434578
2016-05-27 00:00:00+00:00,19.5590394593
2016-05-31 00:00:00+00:00,19.4868954613
2016-06-01 00:00:00+00:00,19.4868954613
2016-06-02 00:00:00+00:00,19.4868954613
2016-06-03 00:00:00+00:00,19.4868954613
2016-06-06 00:00:00+00:00,19.6680570563
2016-06-07 00:00:00+00:00,19.9197594493
2016-06-08 00:00:00+00:00,19.9517432884
2016-06-09 00:00:00+00:00,19.5180777004
2016-06-10 00:00:00+00:00,18.8023290802
2016-06-13 00:00:00+00:00,18.5650554868
2016-06-14 00:00:00+00:00,18.3005274941
2016-06-15 00:00:00+00:00,18.4207674908
2016-06-16 00:00:00+00:00,18.5089434883
2016-06-17 00:00:00+00:00,18.702129083
2016-06-20 00:00:00+00:00,19.1838906697
2016-06-21 00:00:00+00:00,19.4387994626
2016-06-22 00:00:00+00:00,19.4367954627
2016-06-23 00:00:00+00:00,20.08847608
2016-06-24 00:00:00+00:00,18.0588136948
2016-06-27 00:00:00+00:00,17.5511362014
2016-06-28 00:00:00+00:00,18.0749304406
2016-06-29 00:00:00+00:00,18.219981153
2016-06-30 00:00:00+00:00,18.4665673641
2016-07-01 00:00:00+00:00,18.5459423373
2016-07-05 00:00:00+00:00,17.9331030774
2016-07-06 00:00:00+00:00,17.8815294907
2016-07-07 00:00:00+00:00,17.7445371512
2016-07-08 00:00:00+00:00,18.1716309156
2016-07-11 00:00:00+00:00,18.5126612572
2016-07-12 00:00:00+00:00,18.7760088839
2016-07-13 00:00:00+00:00,18.806630701
2016-07-14 00:00:00+00:00,19.1224383354
2016-07-15 00:00:00+00:00,18.9855265796
2016-07-18 00:00:00+00:00,19.0016433254
2016-07-19 00:00:00+00:00,18.7437753923
2016-07-20 00:00:00+00:00,19.0338768171
2016-07-21 00:00:00+00:00,19.0338768171
2016-07-22 00:00:00+00:00,19.0097016984
2016-07-25 00:00:00+00:00,19.0902854275
2016-07-26 00:00:00+00:00,19.2474236992
2016-07-27 00:00:00+00:00,19.4448538356
2016-07-28 00:00:00+00:00,19.5093208189
2016-07-29 00:00:00+00:00,19.6786272337
2016-08-01 00:00:00+00:00,19.5979629209
2016-08-02 00:00:00+00:00,19.4126203439
2016-08-03 00:00:00+00:00,19.4069794829
2016-08-04 00:00:00+00:00,19.404561971
2016-08-05 00:00:00+00:00,19.6051348728
2016-08-08 00:00:00+00:00,19.67854665
2016-08-09 00:00:00+00:00,20.1970223631
2016-08-10 00:00:00+00:00,20.2668078726
2016-08-11 00:00:00+00:00,20.3554499746
2016-08-12 00:00:00+00:00,20.3393332288
2016-08-15 00:00:00+00:00,20.4360337037
2016-08-16 00:00:00+00:00,20.4844645249
2016-08-17 00:00:00+00:00,20.3755959069
2016-08-18 00:00:00+00:00,20.4763255683
2016-08-19 00:00:00+00:00,20.3473916017
2016-08-22 00:00:00+00:00,20.3473916017
2016-08-23 00:00:00+00:00,20.4199169579
2016-08-24 00:00:00+00:00,20.3393332288
2016-08-25 00:00:00+00:00,20.1956524398
2016-08-26 00:00:00+00:00,19.9929037773
2016-08-29 00:00:00+00:00,20.1132958686
2016-08-30 00:00:00+00:00,20.2023408893
2016-08-31 00:00:00+00:00,20.1298155331
2016-09-01 00:00:00+00:00,20.1539906518
2016-09-02 00:00:00+00:00,20.2989607805
2016-09-06 00:00:00+00:00,20.4682671953
2016-09-07 00:00:00+00:00,20.5722202059
2016-09-08 00:00:00+00:00,20.461820497
2016-09-09 00:00:00+00:00,20.0654291335
2016-09-12 00:00:00+00:00,19.9847648207
2016-09-13 00:00:00+00:00,19.8605047104
2016-09-14 00:00:00+00:00,19.9444729561
2016-09-15 00:00:00+00:00,19.9767064477
2016-09-16 00:00:00+00:00,19.5173791918
2016-09-19 00:00:00+00:00,19.67854665
2016-09-20 00:00:00+00:00,19.8053048559
2016-09-21 00:00:00+00:00,20.0169983123
2016-09-22 00:00:00+00:00,20.3655229407
2016-09-23 00:00:00+00:00,20.2668078726
2016-09-26 00:00:00+00:00,19.9041810915
2016-09-27 00:00:00+00:00,19.8468054764
2016-09-28 00:00:00+00:00,19.952531329
2016-09-29 00:00:00+00:00,19.6760485544
2016-09-30 00:00:00+00:00,20.1459322789
2016-10-03 00:00:00+00:00,20.0169983123
2016-10-04 00:00:00+00:00,20.1161968828
2016-10-05 00:00:00+00:00,20.2173294629
2016-10-06 00:00:00+00:00,20.1136987872
2016-10-07 00:00:00+00:00,19.9847648207
2016-10-10 00:00:00+00:00,20.1539906518
2016-10-11 00:00:00+00:00,19.8880643457
2016-10-12 00:00:00+00:00,19.7430136333
2016-10-13 00:00:00+00:00,19.6543715313
2016-10-14 00:00:00+00:00,19.8156195732
2016-10-17 00:00:00+00:00,19.6704882771
2016-10-18 00:00:00+00:00,19.8719475999
2016-10-19 00:00:00+00:00,19.8719475999
2016-10-20 00:00:00+00:00,19.9123200482
2016-10-21 00:00:00+00:00,19.8316557353
2016-10-24 00:00:00+00:00,19.9202978374
2016-10-25 00:00:00+00:00,19.9283562103
2016-10-26 00:00:00+00:00,19.8316557353
2016-10-27 00:00:00+00:00,19.8961227186
2016-10-28 00:00:00+00:00,19.9041810915
2016-10-31 00:00:00+00:00,19.9122394645
2016-11-01 00:00:00+00:00,19.9122394645
2016-11-02 00:00:00+00:00,19.6181088532
2016-11-03 00:00:00+00:00,19.4770873272
2016-11-04 00:00:00+00:00,19.3562117336
2016-11-07 00:00:00+00:00,19.6624299042
2016-11-08 00:00:00+00:00,19.767188752
2016-11-09 00:00:00+00:00,19.8155389895
2016-11-10 00:00:00+00:00,19.7216589451
2016-11-11 00:00:00+00:00,19.6945828121
2016-11-14 00:00:00+00:00,19.5334959376
2016-11-15 00:00:00+00:00,19.5576710563
2016-11-16 00:00:00+00:00,19.3723284794
2016-11-17 00:00:00+00:00,19.3884452252
2016-11-18 00:00:00+00:00,19.2433945128
2016-11-21 00:00:00+00:00,19.3239782419
2016-11-22 00:00:00+00:00,19.3239782419
