Date,VUSA.DE,VWCE.DE,IS3N.DE,EXS1.DE,VECP.DE
2022-03-08,69.82868957519531,94.47000122070312,28.690000534057617,108.63999938964844,47.592960357666016
2022-03-09,70.22413635253906,95.80999755859375,29.04599952697754,117.69999694824219,47.651947021484375
2022-03-10,69.75768280029297,94.93000030517578,28.639999389648438,113.91999816894531,47.3403434753418
2022-03-11,70.83263397216797,95.87999725341797,28.60099983215332,115.5199966430664,47.36798858642578
2022-03-14,69.64057159423828,94.66000366210938,27.886999130249023,117.91999816894531,47.18912124633789
2022-03-15,70.68289947509766,95.5199966430664,27.732999801635742,118.04000091552734,47.28316116333008
2022-03-16,71.77899932861328,97.70999908447266,29.26300048828125,122.30000305175781,47.25918197631836
2022-03-17,71.87894439697266,97.97000122070312,29.201000213623047,121.81999969482422,47.387229919433594
2022-03-18,73.06124114990234,99.55999755859375,29.85700035095215,122.22000122070312,47.44072341918945
2022-03-21,73.54070281982422,99.83999633789062,29.41200065612793,121.08000183105469,47.28022766113281
2022-03-22,74.57664489746094,101.18000030517578,30.069000244140625,122.73999786376953,47.19535446166992
2022-03-23,74.36099243164062,100.87999725341797,30.101999282836914,120.80000305175781,47.24700927734375
2022-03-24,74.41875457763672,100.87999725341797,30.091999053955078,120.86000061035156,47.18428421020508
2022-03-25,75.00989532470703,101.27999877929688,29.86400032043457,121.05999755859375,47.138153076171875
2022-03-28,75.3410873413086,101.5199966430664,29.885000228881836,122.18000030517578,47.11050033569336
2022-03-29,75.76472473144531,102.27999877929688,30.125999450683594,125.41999816894531,47.165828704833984
2022-03-30,75.3873062133789,101.9000015258789,30.143999099731445,123.69999694824219,46.99979782104492
2022-03-31,75.45277404785156,101.73999786376953,29.92099952697754,122.13999938964844,47.21379470825195
2022-04-01,74.80962371826172,101.45999908447266,30.29599952697754,122.23999786376953,47.23040771484375
2022-04-04,75.78395080566406,102.80000305175781,31.0,122.9800033569336,47.33373260498047
2022-04-05,76.19026184082031,102.95999908447266,30.775999069213867,122.05999755859375,47.04960632324219
2022-04-06,74.74415588378906,101.0999984741211,30.333999633789062,119.80000305175781,46.94075393676758
2022-04-07,74.71720123291016,100.91999816894531,30.03499984741211,119.31999969482422,46.87434387207031
2022-04-08,75.62222290039062,102.0,30.31399917602539,120.83999633789062,46.83559036254883
